,label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
375,11მ,1047,2111,74,122,IMG_20230125_173540.jpg,4608,3456
376,11მ,1896,2139,79,110,IMG_20230125_173540.jpg,4608,3456
377,11მ,2301,1981,74,127,IMG_20230125_173540.jpg,4608,3456
378,11მ,3169,2151,76,119,IMG_20230125_173540.jpg,4608,3456
379,11მ,2105,1664,82,122,IMG_20230125_173540.jpg,4608,3456
380,11მ,2374,1670,76,133,IMG_20230125_173540.jpg,4608,3456
381,12ნ,1053,1341,85,127,IMG_20230125_173540.jpg,4608,3456
382,12ნ,2966,1358,79,127,IMG_20230125_173540.jpg,4608,3456
383,12ნ,3427,1367,96,127,IMG_20230125_173540.jpg,4608,3456
384,12ნ,3011,2148,74,125,IMG_20230125_173540.jpg,4608,3456
385,12ნ,2366,1970,74,133,IMG_20230125_173540.jpg,4608,3456
386,4ე,2946,2168,71,127,IMG_20230125_173540.jpg,4608,3456
387,21ქ,2869,1828,82,153,IMG_20230125_173540.jpg,4608,3456
388,21ქ,3206,679,82,161,IMG_20230125_173540.jpg,4608,3456
389,21ქ,2233,1975,79,153,IMG_20230125_173540.jpg,4608,3456
390,30ხ,1749,1975,79,127,IMG_20230125_173540.jpg,4608,3456
391,30ხ,3005,1989,82,130,IMG_20230125_173540.jpg,4608,3456
392,30ხ,3523,2153,71,127,IMG_20230125_173540.jpg,4608,3456
393,30ხ,2635,1039,82,141,IMG_20230125_173540.jpg,4608,3456
394,30ხ,2784,1992,88,119,IMG_20230125_173540.jpg,4608,3456
395,30ხ,2637,1525,76,113,IMG_20230125_173540.jpg,4608,3456
396,4ე,3515,1548,76,127,IMG_20230125_173540.jpg,4608,3456
397,10ლ,3973,1559,147,116,IMG_20230125_173540.jpg,4608,3456
398,10ლ,3150,2023,133,116,IMG_20230125_173540.jpg,4608,3456
399,10ლ,3956,1409,136,116,IMG_20230125_173540.jpg,4608,3456
400,10ლ,3130,1075,141,113,IMG_20230125_173540.jpg,4608,3456
401,10ლ,2397,2173,139,108,IMG_20230125_173540.jpg,4608,3456
402,10ლ,2035,1839,150,125,IMG_20230125_173540.jpg,4608,3456
403,10ლ,2352,1387,133,122,IMG_20230125_173540.jpg,4608,3456
404,10ლ,1268,2145,141,119,IMG_20230125_173540.jpg,4608,3456
405,10ლ,2502,2001,130,141,IMG_20230125_173540.jpg,4608,3456
406,13ო,3260,1075,113,105,IMG_20230125_173540.jpg,4608,3456
407,13ო,2465,1070,110,110,IMG_20230125_173540.jpg,4608,3456
408,13ო,2179,1070,110,105,IMG_20230125_173540.jpg,4608,3456
409,13ო,3721,693,99,139,IMG_20230125_173540.jpg,4608,3456
410,13ო,4013,696,105,133,IMG_20230125_173540.jpg,4608,3456
411,13ო,1712,1367,102,113,IMG_20230125_173540.jpg,4608,3456
412,13ო,1123,1370,99,102,IMG_20230125_173540.jpg,4608,3456
413,13ო,1208,1989,102,105,IMG_20230125_173540.jpg,4608,3456
414,13ო,1811,2156,99,99,IMG_20230125_173540.jpg,4608,3456
415,13ო,1395,2148,99,99,IMG_20230125_173540.jpg,4608,3456
416,13ო,2521,2170,99,93,IMG_20230125_173540.jpg,4608,3456
417,13ო,3274,2023,99,105,IMG_20230125_173540.jpg,4608,3456
418,13ო,3237,2176,93,105,IMG_20230125_173540.jpg,4608,3456
419,16რ,2499,1675,108,125,IMG_20230125_173540.jpg,4608,3456
420,16რ,2923,1984,96,133,IMG_20230125_173540.jpg,4608,3456
421,16რ,2114,2136,99,133,IMG_20230125_173540.jpg,4608,3456
422,16რ,1715,2131,105,119,IMG_20230125_173540.jpg,4608,3456
423,16რ,1078,1497,105,127,IMG_20230125_173540.jpg,4608,3456
424,16რ,1851,1033,108,122,IMG_20230125_173540.jpg,4608,3456
425,16რ,1613,1350,108,133,IMG_20230125_173540.jpg,4608,3456
426,16რ,3099,1361,105,139,IMG_20230125_173540.jpg,4608,3456
427,16რ,3339,688,102,133,IMG_20230125_173540.jpg,4608,3456
428,16რ,2799,1517,102,136,IMG_20230125_173540.jpg,4608,3456
429,16რ,3659,2162,102,122,IMG_20230125_173540.jpg,4608,3456
430,16რ,1704,1508,102,122,IMG_20230125_173540.jpg,4608,3456
431,1ბ,1350,1347,82,122,IMG_20230125_173540.jpg,4608,3456
432,1ბ,1220,1341,76,127,IMG_20230125_173540.jpg,4608,3456
433,1ბ,1132,1964,88,116,IMG_20230125_173540.jpg,4608,3456
434,1ბ,2612,2142,82,122,IMG_20230125_173540.jpg,4608,3456
435,1ბ,3806,2162,88,122,IMG_20230125_173540.jpg,4608,3456
436,1ბ,2994,1039,79,133,IMG_20230125_173540.jpg,4608,3456
437,1ბ,1902,1811,85,133,IMG_20230125_173540.jpg,4608,3456
438,2გ,849,1372,82,110,IMG_20230125_173540.jpg,4608,3456
439,2გ,979,2145,79,113,IMG_20230125_173540.jpg,4608,3456
440,2გ,1616,1998,79,113,IMG_20230125_173540.jpg,4608,3456
441,2გ,3195,1556,71,119,IMG_20230125_173540.jpg,4608,3456
442,7თ,3650,1559,116,91,IMG_20230125_173540.jpg,4608,3456
443,7თ,3843,1384,119,122,IMG_20230125_173540.jpg,4608,3456
444,7თ,3948,2190,119,102,IMG_20230125_173540.jpg,4608,3456
445,7თ,3571,2020,108,102,IMG_20230125_173540.jpg,4608,3456
446,7თ,2680,2168,119,99,IMG_20230125_173540.jpg,4608,3456
447,7თ,1981,2001,113,102,IMG_20230125_173540.jpg,4608,3456
448,7თ,1797,1839,116,108,IMG_20230125_173540.jpg,4608,3456
449,7თ,1418,1364,116,108,IMG_20230125_173540.jpg,4608,3456
450,7თ,1551,2145,119,105,IMG_20230125_173540.jpg,4608,3456
451,7თ,2595,1692,116,122,IMG_20230125_173540.jpg,4608,3456
452,16რ,3690,1367,99,130,IMG_20230125_173540.jpg,4608,3456
453,1ბ,2951,1517,82,130,IMG_20230125_173540.jpg,4608,3456
454,27ძ,1658,1033,79,127,IMG_20230125_173540.jpg,4608,3456
455,16რ,2841,1039,99,130,IMG_20230125_173540.jpg,4608,3456
456,3დ,1299,1981,108,130,IMG_20230125_173540.jpg,4608,3456
457,3დ,1169,2148,110,116,IMG_20230125_173540.jpg,4608,3456
458,3დ,1814,1995,113,125,IMG_20230125_173540.jpg,4608,3456
459,3დ,3263,1389,110,125,IMG_20230125_173540.jpg,4608,3456
460,3დ,2547,1851,116,130,IMG_20230125_173540.jpg,4608,3456
461,20ფ,3919,705,105,127,IMG_20230125_173540.jpg,4608,3456
462,20ფ,1950,1070,116,113,IMG_20230125_173540.jpg,4608,3456
463,0ა,3274,679,76,144,IMG_20230125_173540.jpg,4608,3456
464,5ვ,1726,1064,71,122,IMG_20230125_173540.jpg,4608,3456
465,5ვ,1174,1522,71,122,IMG_20230125_173540.jpg,4608,3456
466,5ვ,2886,2176,65,110,IMG_20230125_173540.jpg,4608,3456
467,5ვ,3667,2023,74,122,IMG_20230125_173540.jpg,4608,3456
468,5ვ,3580,1559,71,130,IMG_20230125_173540.jpg,4608,3456
469,5ვ,3028,1375,76,147,IMG_20230125_173540.jpg,4608,3456
470,25ჩ,2821,2142,71,127,IMG_20230125_173540.jpg,4608,3456
471,26ც,1392,1531,82,127,IMG_20230125_173540.jpg,4608,3456
472,9კ,2422,1856,76,116,IMG_20230125_173540.jpg,4608,3456
473,2გ,3319,1554,82,125,IMG_20230125_173540.jpg,4608,3456
474,1ბ,3370,1992,79,125,IMG_20230125_173540.jpg,4608,3456
475,19უ,3582,2179,85,127,IMG_20230125_173540.jpg,4608,3456
476,19უ,2714,2003,82,133,IMG_20230125_173540.jpg,4608,3456
477,19უ,3073,1992,91,147,IMG_20230125_173540.jpg,4608,3456
478,17ს,1992,2125,74,136,IMG_20230125_173540.jpg,4608,3456
479,1ბ,1483,2119,74,133,IMG_20230125_173540.jpg,4608,3456
480,18ტ,1607,1514,105,139,IMG_20230125_173540.jpg,4608,3456
481,19უ,2711,1542,93,125,IMG_20230125_173540.jpg,4608,3456
482,13ო,2343,1539,108,93,IMG_20230125_173540.jpg,4608,3456
483,12ნ,1525,1500,91,122,IMG_20230125_173540.jpg,4608,3456
484,24შ,1460,1967,76,119,IMG_20230125_173540.jpg,4608,3456
485,8ი,1681,1986,79,105,IMG_20230125_173540.jpg,4608,3456
486,24შ,2108,1984,79,110,IMG_20230125_173540.jpg,4608,3456
487,1ბ,2329,2131,82,130,IMG_20230125_173540.jpg,4608,3456
488,17ს,2782,1834,82,125,IMG_20230125_173540.jpg,4608,3456
489,6ზ,2700,1672,102,122,IMG_20230125_173540.jpg,4608,3456
490,18ტ,4168,705,82,119,IMG_20230125_173540.jpg,4608,3456
491,28წ,3551,1370,85,141,IMG_20230125_173540.jpg,4608,3456
492,28წ,2275,1358,88,150,IMG_20230125_173540.jpg,4608,3456
493,28წ,3452,1522,79,150,IMG_20230125_173540.jpg,4608,3456
494,26ც,979,1358,88,127,IMG_20230125_173540.jpg,4608,3456
495,17ს,4106,693,74,136,IMG_20230125_173540.jpg,4608,3456
496,0ა,2245,1042,67,105,IMG_20230213_212214.jpg,3456,4608
497,0ა,2840,1040,67,105,IMG_20230213_212214.jpg,3456,4608
498,0ა,2960,1029,69,107,IMG_20230213_212214.jpg,3456,4608
499,0ა,1289,1743,120,194,IMG_20230213_212214.jpg,3456,4608
500,0ა,1395,1750,122,182,IMG_20230213_212214.jpg,3456,4608
501,0ა,1500,1748,125,194,IMG_20230213_212214.jpg,3456,4608
502,0ა,881,2382,58,100,IMG_20230213_212214.jpg,3456,4608
503,0ა,930,2380,58,98,IMG_20230213_212214.jpg,3456,4608
504,0ა,1028,2386,60,89,IMG_20230213_212214.jpg,3456,4608
505,0ა,1008,2558,60,87,IMG_20230213_212214.jpg,3456,4608
506,0ა,1140,2551,58,100,IMG_20230213_212214.jpg,3456,4608
507,0ა,1829,2553,53,93,IMG_20230213_212214.jpg,3456,4608
508,0ა,1240,2925,58,102,IMG_20230213_212214.jpg,3456,4608
509,32ჰ,2292,1501,91,136,IMG_20230213_212214.jpg,3456,4608
510,8ი,2501,1040,78,113,IMG_20230213_212214.jpg,3456,4608
511,8ი,3091,1038,80,107,IMG_20230213_212214.jpg,3456,4608
512,8ი,1852,1225,196,269,IMG_20230213_212214.jpg,3456,4608
513,8ი,1640,1510,91,125,IMG_20230213_212214.jpg,3456,4608
514,8ი,2159,1512,87,142,IMG_20230213_212214.jpg,3456,4608
515,8ი,1998,1519,89,120,IMG_20230213_212214.jpg,3456,4608
516,8ი,2748,1508,93,142,IMG_20230213_212214.jpg,3456,4608
517,8ი,2902,1505,87,134,IMG_20230213_212214.jpg,3456,4608
518,8ი,3060,1512,93,125,IMG_20230213_212214.jpg,3456,4608
519,8ი,1856,1750,118,187,IMG_20230213_212214.jpg,3456,4608
520,8ი,1489,2282,65,91,IMG_20230213_212214.jpg,3456,4608
521,8ი,1244,2282,58,93,IMG_20230213_212214.jpg,3456,4608
522,8ი,634,2275,67,98,IMG_20230213_212214.jpg,3456,4608
523,8ი,846,2282,58,91,IMG_20230213_212214.jpg,3456,4608
524,8ი,735,2382,69,98,IMG_20230213_212214.jpg,3456,4608
525,8ი,1249,2389,62,98,IMG_20230213_212214.jpg,3456,4608
526,8ი,1420,2391,65,85,IMG_20230213_212214.jpg,3456,4608
527,8ი,775,2558,56,89,IMG_20230213_212214.jpg,3456,4608
528,8ი,677,2560,58,87,IMG_20230213_212214.jpg,3456,4608
529,8ი,915,2560,56,96,IMG_20230213_212214.jpg,3456,4608
530,8ი,1306,2551,56,91,IMG_20230213_212214.jpg,3456,4608
531,8ი,766,2738,58,96,IMG_20230213_212214.jpg,3456,4608
532,8ი,623,2745,56,89,IMG_20230213_212214.jpg,3456,4608
533,8ი,1351,2929,58,89,IMG_20230213_212214.jpg,3456,4608
534,8ი,1736,2929,53,100,IMG_20230213_212214.jpg,3456,4608
535,4ე,2250,1746,120,194,IMG_20230213_212214.jpg,3456,4608
536,4ე,2597,1494,80,156,IMG_20230213_212214.jpg,3456,4608
537,4ე,2370,1508,76,131,IMG_20230213_212214.jpg,3456,4608
538,4ე,2715,1036,65,111,IMG_20230213_212214.jpg,3456,4608
539,4ე,2056,1036,69,113,IMG_20230213_212214.jpg,3456,4608
540,4ე,510,2384,56,91,IMG_20230213_212214.jpg,3456,4608
541,4ე,1754,2386,58,96,IMG_20230213_212214.jpg,3456,4608
542,4ე,1476,2556,51,87,IMG_20230213_212214.jpg,3456,4608
543,4ე,1736,2556,51,100,IMG_20230213_212214.jpg,3456,4608
544,4ე,626,2925,56,96,IMG_20230213_212214.jpg,3456,4608
545,4ე,828,2934,53,93,IMG_20230213_212214.jpg,3456,4608
546,4ე,1126,2925,56,96,IMG_20230213_212214.jpg,3456,4608
547,4ე,1591,2932,53,89,IMG_20230213_212214.jpg,3456,4608
548,4ე,861,2742,60,102,IMG_20230213_212214.jpg,3456,4608
549,4ე,1151,2389,58,89,IMG_20230213_212214.jpg,3456,4608
550,17ს,1849,2373,58,105,IMG_20230213_212214.jpg,3456,4608
551,17ს,1367,2382,60,96,IMG_20230213_212214.jpg,3456,4608
552,17ს,1302,2386,58,91,IMG_20230213_212214.jpg,3456,4608
553,17ს,743,2271,58,102,IMG_20230213_212214.jpg,3456,4608
554,17ს,959,2540,58,107,IMG_20230213_212214.jpg,3456,4608
555,17ს,1353,2553,58,96,IMG_20230213_212214.jpg,3456,4608
556,17ს,1872,2556,58,89,IMG_20230213_212214.jpg,3456,4608
557,17ს,913,2736,60,107,IMG_20230213_212214.jpg,3456,4608
558,17ს,568,2742,62,96,IMG_20230213_212214.jpg,3456,4608
559,17ს,968,2920,58,100,IMG_20230213_212214.jpg,3456,4608
560,17ს,2435,1510,89,125,IMG_20230213_212214.jpg,3456,4608
561,17ს,1838,1510,85,138,IMG_20230213_212214.jpg,3456,4608
562,17ს,2116,1045,73,100,IMG_20230213_212214.jpg,3456,4608
563,16რ,1017,1203,200,276,IMG_20230213_212214.jpg,3456,4608
564,16რ,2221,1216,198,267,IMG_20230213_212214.jpg,3456,4608
565,16რ,2441,1042,69,109,IMG_20230213_212214.jpg,3456,4608
566,16რ,2653,1042,71,100,IMG_20230213_212214.jpg,3456,4608
567,16რ,2668,1514,91,125,IMG_20230213_212214.jpg,3456,4608
568,16რ,2087,1746,169,198,IMG_20230213_212214.jpg,3456,4608
569,16რ,2653,1748,167,194,IMG_20230213_212214.jpg,3456,4608
570,16რ,1046,2273,78,105,IMG_20230213_212214.jpg,3456,4608
571,16რ,663,2386,80,98,IMG_20230213_212214.jpg,3456,4608
572,16რ,1571,2551,80,96,IMG_20230213_212214.jpg,3456,4608
573,16რ,1520,2927,78,89,IMG_20230213_212214.jpg,3456,4608
574,13ო,1631,2386,82,100,IMG_20230213_212214.jpg,3456,4608
575,13ო,1115,2284,80,87,IMG_20230213_212214.jpg,3456,4608
576,13ო,508,2282,82,89,IMG_20230213_212214.jpg,3456,4608
577,13ო,2917,1748,185,196,IMG_20230213_212214.jpg,3456,4608
578,13ო,2401,1223,289,260,IMG_20230213_212214.jpg,3456,4608
579,13ო,1389,1225,298,263,IMG_20230213_212214.jpg,3456,4608
580,13ო,1723,1519,125,134,IMG_20230213_212214.jpg,3456,4608
581,10ლ,1398,2280,96,93,IMG_20230213_212214.jpg,3456,4608
582,10ლ,2826,1510,87,136,IMG_20230213_212214.jpg,3456,4608
583,10ლ,1567,1519,82,111,IMG_20230213_212214.jpg,3456,4608
584,18ტ,610,1209,220,263,IMG_20230213_212214.jpg,3456,4608
585,18ტ,1723,1741,140,200,IMG_20230213_212214.jpg,3456,4608
586,18ტ,2395,1750,151,187,IMG_20230213_212214.jpg,3456,4608
587,18ტ,3020,1034,82,102,IMG_20230213_212214.jpg,3456,4608
588,18ტ,1573,2391,65,82,IMG_20230213_212214.jpg,3456,4608
589,18ტ,565,2553,73,93,IMG_20230213_212214.jpg,3456,4608
590,2გ,1168,1743,131,187,IMG_20230213_212214.jpg,3456,4608
591,2გ,1518,2547,62,100,IMG_20230213_212214.jpg,3456,4608
592,2გ,581,2280,67,89,IMG_20230213_212214.jpg,3456,4608
593,1ბ,1803,2378,58,98,IMG_20230213_212214.jpg,3456,4608
594,1ბ,1202,2384,56,96,IMG_20230213_212214.jpg,3456,4608
595,1ბ,1634,2916,60,100,IMG_20230213_212214.jpg,3456,4608
596,1ბ,870,2925,56,91,IMG_20230213_212214.jpg,3456,4608
597,1ბ,2806,1734,127,202,IMG_20230213_212214.jpg,3456,4608
598,10ლ,819,2549,105,96,IMG_20230213_212214.jpg,3456,4608
599,21ქ,990,2280,60,93,IMG_20230213_212214.jpg,3456,4608
600,21ქ,1028,2920,58,102,IMG_20230213_212214.jpg,3456,4608
601,21ქ,1609,1721,125,218,IMG_20230213_212214.jpg,3456,4608
602,1ბ,1200,1200,209,280,IMG_20230213_212214.jpg,3456,4608
603,19უ,806,1183,223,303,IMG_20230213_212214.jpg,3456,4608
604,19უ,2370,1045,76,102,IMG_20230213_212214.jpg,3456,4608
605,19უ,2526,1726,140,211,IMG_20230213_212214.jpg,3456,4608
606,19უ,1961,1734,145,218,IMG_20230213_212214.jpg,3456,4608
607,19უ,1340,2280,60,91,IMG_20230213_212214.jpg,3456,4608
608,19უ,1464,2927,62,91,IMG_20230213_212214.jpg,3456,4608
609,19უ,723,2929,65,93,IMG_20230213_212214.jpg,3456,4608
610,0ა,917,2918,56,107,IMG_20230213_212214.jpg,3456,4608
611,24შ,561,2929,73,91,IMG_20230213_212214.jpg,3456,4608
612,24შ,672,2918,65,107,IMG_20230213_212214.jpg,3456,4608
613,24შ,1682,2923,62,100,IMG_20230213_212214.jpg,3456,4608
614,24შ,1418,2547,62,100,IMG_20230213_212214.jpg,3456,4608
615,11მ,1669,1194,198,287,IMG_20230213_212214.jpg,3456,4608
616,11მ,1912,1512,96,127,IMG_20230213_212214.jpg,3456,4608
617,11მ,448,2277,69,93,IMG_20230213_212214.jpg,3456,4608
618,11მ,1473,2389,56,91,IMG_20230213_212214.jpg,3456,4608
619,11მ,670,2745,56,89,IMG_20230213_212214.jpg,3456,4608
620,11მ,1705,2375,56,105,IMG_20230213_212214.jpg,3456,4608
621,12ნ,554,2386,62,89,IMG_20230213_212214.jpg,3456,4608
622,12ნ,1691,2551,53,93,IMG_20230213_212214.jpg,3456,4608
623,12ნ,2081,1494,89,138,IMG_20230213_212214.jpg,3456,4608
624,12ნ,2673,1214,205,267,IMG_20230213_212214.jpg,3456,4608
625,12ნ,2982,1494,89,142,IMG_20230213_212214.jpg,3456,4608
626,12ნ,2301,1031,76,113,IMG_20230213_212214.jpg,3456,4608
627,28წ,1202,2551,62,93,IMG_20230213_212214.jpg,3456,4608
628,14პ,2593,1031,67,116,IMG_20230213_212214.jpg,3456,4608
629,14პ,2179,1022,80,127,IMG_20230213_212214.jpg,3456,4608
630,14პ,2773,1016,80,127,IMG_20230213_212214.jpg,3456,4608
631,14პ,2517,1510,89,127,IMG_20230213_212214.jpg,3456,4608
632,14პ,1520,2382,60,98,IMG_20230213_212214.jpg,3456,4608
633,14პ,777,2907,58,111,IMG_20230213_212214.jpg,3456,4608
634,9კ,1302,2914,56,102,IMG_20230213_212214.jpg,3456,4608
635,9კ,630,2538,53,109,IMG_20230213_212214.jpg,3456,4608
636,9კ,1291,2275,56,96,IMG_20230213_212214.jpg,3456,4608
637,9კ,2034,1183,196,296,IMG_20230213_212214.jpg,3456,4608
638,27ძ,1638,2547,62,98,IMG_20230213_212214.jpg,3456,4608
639,27ძ,717,2738,58,100,IMG_20230213_212214.jpg,3456,4608
640,3დ,1400,2923,73,93,IMG_20230213_212214.jpg,3456,4608
641,3დ,1066,2549,82,98,IMG_20230213_212214.jpg,3456,4608
642,3დ,812,2389,76,91,IMG_20230213_212214.jpg,3456,4608
643,7თ,895,2275,85,96,IMG_20230213_212214.jpg,3456,4608
644,11მ,815,2742,58,89,IMG_20230213_212214.jpg,3456,4608
645,3დ,1171,2923,78,109,IMG_20230213_212214.jpg,3456,4608
646,5ვ,1077,2920,60,98,IMG_20230213_212214.jpg,3456,4608
647,5ვ,1257,2547,58,100,IMG_20230213_212214.jpg,3456,4608
648,5ვ,726,2551,58,96,IMG_20230213_212214.jpg,3456,4608
649,5ვ,459,2384,56,102,IMG_20230213_212214.jpg,3456,4608
650,5ვ,975,2382,69,100,IMG_20230213_212214.jpg,3456,4608
651,12ნ,1188,2271,67,102,IMG_20230213_212214.jpg,3456,4608
652,19უ,606,2384,69,98,IMG_20230213_212214.jpg,3456,4608
653,1ბ,1783,2547,53,98,IMG_20230213_212214.jpg,3456,4608
654,30ხ,690,2277,62,98,IMG_20230213_212214.jpg,3456,4608
655,12ნ,792,2273,60,102,IMG_20230213_212214.jpg,3456,4608
656,3დ,1075,2389,85,91,IMG_20230213_212214.jpg,3456,4608
657,16რ,2896,1024,73,111,IMG_20230213_212214.jpg,3456,4608
658,0ა,1608,700,89,124,IMG_20230226_135514.jpg,3456,4608
659,0ა,1097,803,87,122,IMG_20230226_135514.jpg,3456,4608
660,0ა,1456,815,91,120,IMG_20230226_135514.jpg,3456,4608
661,0ა,1908,815,99,122,IMG_20230226_135514.jpg,3456,4608
662,0ა,1967,925,82,124,IMG_20230226_135514.jpg,3456,4608
663,0ა,1298,921,91,115,IMG_20230226_135514.jpg,3456,4608
664,0ა,1242,1028,82,120,IMG_20230226_135514.jpg,3456,4608
665,0ა,1465,1033,84,124,IMG_20230226_135514.jpg,3456,4608
666,0ა,1892,1134,87,145,IMG_20230226_135514.jpg,3456,4608
667,0ა,2148,1263,94,136,IMG_20230226_135514.jpg,3456,4608
668,0ა,1019,1139,87,124,IMG_20230226_135514.jpg,3456,4608
669,0ა,1303,1380,80,124,IMG_20230226_135514.jpg,3456,4608
670,0ა,1993,1387,80,129,IMG_20230226_135514.jpg,3456,4608
671,0ა,1786,1509,91,122,IMG_20230226_135514.jpg,3456,4608
672,0ა,2448,1622,82,134,IMG_20230226_135514.jpg,3456,4608
673,0ა,2492,1748,87,145,IMG_20230226_135514.jpg,3456,4608
674,0ა,1416,1746,89,134,IMG_20230226_135514.jpg,3456,4608
675,0ა,2323,1875,87,136,IMG_20230226_135514.jpg,3456,4608
676,0ა,1758,1999,84,145,IMG_20230226_135514.jpg,3456,4608
677,0ა,1578,2133,91,136,IMG_20230226_135514.jpg,3456,4608
678,0ა,1669,2257,101,152,IMG_20230226_135514.jpg,3456,4608
679,0ა,1655,2401,96,141,IMG_20230226_135514.jpg,3456,4608
680,0ა,2091,2532,101,157,IMG_20230226_135514.jpg,3456,4608
681,0ა,2375,2677,94,162,IMG_20230226_135514.jpg,3456,4608
682,0ა,1782,2820,96,162,IMG_20230226_135514.jpg,3456,4608
683,0ა,2077,2977,106,157,IMG_20230226_135514.jpg,3456,4608
684,0ა,1995,3123,106,162,IMG_20230226_135514.jpg,3456,4608
685,0ა,1990,3278,106,169,IMG_20230226_135514.jpg,3456,4608
686,0ა,2239,3435,103,171,IMG_20230226_135514.jpg,3456,4608
687,0ა,2405,3601,103,169,IMG_20230226_135514.jpg,3456,4608
688,0ა,1859,3597,99,183,IMG_20230226_135514.jpg,3456,4608
689,0ა,2140,3770,110,181,IMG_20230226_135514.jpg,3456,4608
690,0ა,1861,3763,113,183,IMG_20230226_135514.jpg,3456,4608
691,0ა,2065,3437,96,169,IMG_20230226_135514.jpg,3456,4608
692,0ა,1559,3606,99,167,IMG_20230226_135514.jpg,3456,4608
693,0ა,1486,3440,103,169,IMG_20230226_135514.jpg,3456,4608
694,0ა,949,3784,110,169,IMG_20230226_135514.jpg,3456,4608
695,0ა,895,3449,108,174,IMG_20230226_135514.jpg,3456,4608
696,0ა,1207,3132,106,164,IMG_20230226_135514.jpg,3456,4608
697,0ა,1829,2977,96,162,IMG_20230226_135514.jpg,3456,4608
698,0ა,846,2827,106,162,IMG_20230226_135514.jpg,3456,4608
699,0ა,1348,2680,84,155,IMG_20230226_135514.jpg,3456,4608
700,0ა,1242,2534,80,155,IMG_20230226_135514.jpg,3456,4608
701,0ა,963,2264,94,141,IMG_20230226_135514.jpg,3456,4608
702,0ა,1059,1744,99,131,IMG_20230226_135514.jpg,3456,4608
703,0ა,1010,1617,87,127,IMG_20230226_135514.jpg,3456,4608
704,8ი,1535,700,84,124,IMG_20230226_135514.jpg,3456,4608
705,8ი,1836,815,87,120,IMG_20230226_135514.jpg,3456,4608
706,8ი,1885,930,94,129,IMG_20230226_135514.jpg,3456,4608
707,8ი,1383,1033,99,122,IMG_20230226_135514.jpg,3456,4608
708,8ი,1317,1146,87,129,IMG_20230226_135514.jpg,3456,4608
709,8ი,1817,1148,89,134,IMG_20230226_135514.jpg,3456,4608
710,8ი,2072,1268,89,131,IMG_20230226_135514.jpg,3456,4608
711,8ი,1488,1270,94,124,IMG_20230226_135514.jpg,3456,4608
712,8ი,1915,1387,87,141,IMG_20230226_135514.jpg,3456,4608
713,8ი,1709,1507,96,134,IMG_20230226_135514.jpg,3456,4608
714,8ი,2366,1629,94,134,IMG_20230226_135514.jpg,3456,4608
715,8ი,2413,1751,91,138,IMG_20230226_135514.jpg,3456,4608
716,8ი,1648,1751,89,136,IMG_20230226_135514.jpg,3456,4608
717,8ი,2244,1882,96,134,IMG_20230226_135514.jpg,3456,4608
718,8ი,1669,2004,101,143,IMG_20230226_135514.jpg,3456,4608
719,8ი,1500,2133,91,148,IMG_20230226_135514.jpg,3456,4608
720,8ი,982,2128,94,136,IMG_20230226_135514.jpg,3456,4608
721,8ი,1592,2272,91,138,IMG_20230226_135514.jpg,3456,4608
722,8ი,1575,2403,96,150,IMG_20230226_135514.jpg,3456,4608
723,8ი,2007,2532,99,159,IMG_20230226_135514.jpg,3456,4608
724,8ი,2293,2675,99,167,IMG_20230226_135514.jpg,3456,4608
725,8ი,1540,2687,94,152,IMG_20230226_135514.jpg,3456,4608
726,8ი,1118,2827,103,162,IMG_20230226_135514.jpg,3456,4608
727,8ი,1690,2830,103,157,IMG_20230226_135514.jpg,3456,4608
728,8ი,1995,2977,99,157,IMG_20230226_135514.jpg,3456,4608
729,8ი,1901,3132,106,152,IMG_20230226_135514.jpg,3456,4608
730,8ი,1901,3280,113,169,IMG_20230226_135514.jpg,3456,4608
731,8ი,2427,3440,124,164,IMG_20230226_135514.jpg,3456,4608
732,8ი,2605,3601,101,178,IMG_20230226_135514.jpg,3456,4608
733,8ი,2049,3780,113,183,IMG_20230226_135514.jpg,3456,4608
734,4ე,968,687,84,124,IMG_20230226_135514.jpg,3456,4608
735,4ე,1062,1027,80,120,IMG_20230226_135514.jpg,3456,4608
736,4ე,940,1255,87,124,IMG_20230226_135514.jpg,3456,4608
737,4ე,1050,1377,82,124,IMG_20230226_135514.jpg,3456,4608
738,4ე,1012,1501,82,115,IMG_20230226_135514.jpg,3456,4608
739,4ე,1491,1623,87,134,IMG_20230226_135514.jpg,3456,4608
740,4ე,1737,1625,87,136,IMG_20230226_135514.jpg,3456,4608
741,4ე,1798,1752,89,134,IMG_20230226_135514.jpg,3456,4608
742,4ე,1026,1867,89,136,IMG_20230226_135514.jpg,3456,4608
743,4ე,987,1738,87,138,IMG_20230226_135514.jpg,3456,4608
744,4ე,1622,2983,89,162,IMG_20230226_135514.jpg,3456,4608
745,4ე,1209,3286,94,167,IMG_20230226_135514.jpg,3456,4608
